Step 951 completed, it took 11.127620220184326 seconds
Step 1016 completed, it took 12.357849836349487 seconds
Step 1017 completed, it took 12.104641914367676 seconds
Step 1018 completed, it took 15.537115812301636 seconds
Step 1019 completed, it took 12.622822523117065 seconds
Step 1020 completed, it took 12.49411916732788 seconds
Step 1021 completed, it took 12.451498746871948 seconds
Step 1022 completed, it took 12.41707706451416 seconds
Step 1023 completed, it took 12.684226512908936 seconds
Step 1024 completed, it took 12.657074928283691 seconds
Step 1025 completed, it took 12.929190158843994 seconds
Step 1026 completed, it took 11.581697463989258 seconds
Step 1027 completed, it took 12.572423934936523 seconds
Step 1028 completed, it took 13.057426452636719 seconds
Step 1029 completed, it took 16.442418813705444 seconds
Step 1030 completed, it took 12.002663373947144 seconds
Step 1031 completed, it took 11.680959224700928 seconds
Step 1032 completed, it took 12.64218282699585 seconds
Step 1033 completed, it took 11.850259780883789 seconds
Step 1034 completed, it took 11.928590536117554 seconds
Step 1035 completed, it took 12.264448165893555 seconds
Step 1036 completed, it took 12.795893669128418 seconds
Step 1037 completed, it took 12.802370309829712 seconds
Step 1038 completed, it took 12.044479131698608 seconds
Step 1039 completed, it took 11.855064153671265 seconds
Step 1040 completed, it took 13.596550226211548 seconds
Step 1041 completed, it took 13.27776551246643 seconds
Step 1042 completed, it took 12.482721090316772 seconds
Step 1043 completed, it took 11.970741510391235 seconds
Step 1044 completed, it took 12.219846487045288 seconds
Step 1045 completed, it took 14.612190008163452 seconds
Step 1046 completed, it took 11.787018299102783 seconds
Step 1047 completed, it took 11.818500518798828 seconds
Step 1048 completed, it took 12.47161865234375 seconds
Step 1049 completed, it took 15.89104151725769 seconds
Step 1050 completed, it took 11.83101749420166 seconds
Step 1051 completed, it took 11.28207802772522 seconds
Step 1052 completed, it took 12.209953546524048 seconds
Step 1053 completed, it took 12.453815698623657 seconds
Step 1054 completed, it took 12.778017282485962 seconds
Step 1055 completed, it took 12.28141188621521 seconds
Step 1056 completed, it took 11.504899263381958 seconds
Step 1057 completed, it took 11.961323499679565 seconds
Step 1058 completed, it took 13.35472822189331 seconds
Step 1059 completed, it took 12.076900243759155 seconds
Step 1060 completed, it took 11.567411422729492 seconds
Step 1061 completed, it took 12.634723901748657 seconds
Step 1062 completed, it took 12.534627676010132 seconds
Step 1063 completed, it took 12.401331186294556 seconds
Step 1064 completed, it took 11.659531593322754 seconds
Step 1065 completed, it took 12.508796691894531 seconds
Step 1066 completed, it took 12.676119089126587 seconds
Step 1067 completed, it took 11.880116939544678 seconds
Step 1068 completed, it took 11.777574300765991 seconds
Step 1069 completed, it took 12.069117307662964 seconds
Step 1070 completed, it took 11.835261106491089 seconds
Step 1071 completed, it took 13.332709789276123 seconds
Step 1072 completed, it took 12.235543012619019 seconds
Step 1073 completed, it took 11.986412525177002 seconds
Step 1074 completed, it took 12.474833488464355 seconds
Step 1075 completed, it took 12.698548316955566 seconds
Step 1076 completed, it took 12.03252363204956 seconds
Step 1077 completed, it took 14.130821704864502 seconds
Step 1078 completed, it took 11.21946930885315 seconds
Step 1079 completed, it took 12.142581224441528 seconds
Step 1080 completed, it took 11.379100799560547 seconds
Step 1081 completed, it took 12.88179636001587 seconds
Step 1082 completed, it took 11.844707727432251 seconds
Step 1083 completed, it took 12.78641390800476 seconds
Step 1084 completed, it took 12.752816677093506 seconds
Step 1085 completed, it took 14.300208806991577 seconds
Step 1086 completed, it took 13.11833667755127 seconds
Step 1087 completed, it took 12.565643787384033 seconds
Step 1088 completed, it took 12.506940603256226 seconds
Step 1089 completed, it took 12.18018889427185 seconds
Step 1090 completed, it took 12.949325561523438 seconds
Step 1091 completed, it took 12.372242450714111 seconds
Step 1092 completed, it took 11.400773286819458 seconds
Step 1093 completed, it took 13.048482179641724 seconds
Step 1094 completed, it took 12.331299543380737 seconds
Step 1095 completed, it took 12.684987783432007 seconds
Step 1096 completed, it took 13.096009492874146 seconds
Step 1097 completed, it took 14.233007431030273 seconds
Step 1098 completed, it took 11.680963039398193 seconds
Step 1099 completed, it took 12.023104190826416 seconds
Step 1100 completed, it took 13.121480464935303 seconds
Step 1101 completed, it took 12.8578622341156 seconds
Step 1102 completed, it took 11.764201641082764 seconds
Step 1103 completed, it took 12.176033735275269 seconds
Step 1104 completed, it took 12.355444192886353 seconds
Step 1105 completed, it took 12.979394912719727 seconds
Step 1106 completed, it took 11.6583833694458 seconds
Step 1107 completed, it took 11.732773780822754 seconds
Step 1108 completed, it took 12.409810781478882 seconds
Step 1109 completed, it took 12.362642765045166 seconds
Step 1110 completed, it took 11.899414777755737 seconds
Step 1111 completed, it took 13.296158075332642 seconds
Step 1112 completed, it took 12.351794242858887 seconds
Step 1113 completed, it took 12.321075439453125 seconds
Step 1114 completed, it took 12.052092552185059 seconds
Step 1115 completed, it took 11.607877016067505 seconds
Step 1116 completed, it took 11.339554071426392 seconds
Step 1117 completed, it took 14.806137561798096 seconds
Step 1118 completed, it took 11.764817237854004 seconds
Step 1119 completed, it took 10.87922716140747 seconds
Step 1120 completed, it took 12.40196681022644 seconds
Step 1121 completed, it took 12.244136810302734 seconds
Step 1122 completed, it took 12.332813262939453 seconds
Step 1123 completed, it took 12.499244213104248 seconds
Step 1124 completed, it took 12.694119930267334 seconds
Step 1125 completed, it took 11.409536361694336 seconds
Step 1126 completed, it took 12.106418371200562 seconds
Step 1127 completed, it took 12.12884783744812 seconds
Step 1128 completed, it took 11.793961763381958 seconds
Step 1129 completed, it took 12.685683488845825 seconds
Step 1130 completed, it took 11.73954725265503 seconds
Step 1131 completed, it took 11.89228367805481 seconds
Step 1132 completed, it took 12.25839352607727 seconds
Step 1133 completed, it took 12.488882064819336 seconds
Step 1134 completed, it took 12.147543907165527 seconds
Step 1135 completed, it took 11.746535301208496 seconds
Step 1136 completed, it took 11.985844135284424 seconds
Step 1137 completed, it took 12.122534036636353 seconds
Step 1138 completed, it took 12.786472082138062 seconds
Step 1139 completed, it took 12.840641736984253 seconds
Step 1140 completed, it took 11.955219507217407 seconds
Step 1141 completed, it took 11.340251684188843 seconds
Step 1142 completed, it took 12.327468872070312 seconds
Step 1143 completed, it took 12.106749296188354 seconds
Step 1144 completed, it took 12.248725414276123 seconds
Step 1145 completed, it took 15.247173547744751 seconds
Step 1146 completed, it took 11.367395877838135 seconds
Step 1147 completed, it took 12.82254433631897 seconds
Step 1148 completed, it took 12.501515626907349 seconds
Step 1149 completed, it took 12.670363664627075 seconds
Step 1150 completed, it took 12.409226655960083 seconds
Step 1151 completed, it took 10.996803760528564 seconds
Step 1152 completed, it took 16.14123773574829 seconds
Step 1153 completed, it took 14.891984462738037 seconds
Step 1154 completed, it took 13.104770183563232 seconds
Step 1155 completed, it took 13.120270729064941 seconds
Step 1156 completed, it took 13.107200622558594 seconds
Step 1157 completed, it took 14.461153984069824 seconds
Step 1158 completed, it took 14.508187770843506 seconds
Step 1159 completed, it took 15.424721479415894 seconds
Step 1160 completed, it took 13.733807563781738 seconds
Step 1161 completed, it took 12.294374227523804 seconds
Step 1162 completed, it took 11.80829644203186 seconds
Step 1163 completed, it took 12.093494653701782 seconds
Step 1164 completed, it took 12.347041845321655 seconds
Step 1165 completed, it took 11.281188488006592 seconds
Step 1166 completed, it took 11.448257207870483 seconds
Step 1167 completed, it took 12.662970304489136 seconds
Step 1168 completed, it took 12.411227226257324 seconds
Step 1169 completed, it took 14.165672063827515 seconds
Step 1170 completed, it took 12.315809965133667 seconds
Step 1171 completed, it took 12.98784852027893 seconds
Step 1172 completed, it took 12.42786455154419 seconds
Step 1173 completed, it took 12.549891471862793 seconds
Step 1174 completed, it took 11.85117506980896 seconds
Step 1175 completed, it took 11.846212387084961 seconds
Step 1176 completed, it took 12.57264757156372 seconds
Step 1177 completed, it took 11.786239624023438 seconds
Step 1178 completed, it took 13.043036699295044 seconds
Step 1179 completed, it took 12.57682204246521 seconds
Step 1180 completed, it took 12.945757389068604 seconds
Step 1181 completed, it took 12.707522869110107 seconds
Step 1182 completed, it took 12.518035650253296 seconds
Step 1183 completed, it took 13.522010087966919 seconds
Step 1184 completed, it took 12.584151029586792 seconds
Step 1185 completed, it took 13.020017623901367 seconds
Step 1186 completed, it took 10.779049396514893 seconds
Step 1187 completed, it took 11.570528268814087 seconds
Step 1188 completed, it took 12.13113284111023 seconds
Step 1189 completed, it took 12.76663851737976 seconds
Step 1190 completed, it took 13.661351919174194 seconds
Step 1191 completed, it took 12.197868824005127 seconds
Step 1192 completed, it took 11.38691520690918 seconds
Step 1193 completed, it took 12.550435781478882 seconds
Step 1194 completed, it took 12.334532260894775 seconds
Step 1195 completed, it took 13.306255340576172 seconds
Step 1196 completed, it took 11.708465576171875 seconds
Step 1197 completed, it took 12.880087614059448 seconds
Step 1198 completed, it took 12.630739212036133 seconds
Step 1199 completed, it took 12.08699631690979 seconds
Step 1200 completed, it took 11.82929015159607 seconds
100%|████████████████████████████████████████████████████████| 1/1 [00:01<00:00,  1.18s/it]
100%|████████████████████████████████████████████████████████| 1/1 [00:00<00:00,  1.13it/s]
Validation at step 1200 took 72.53203535079956 seconds
Step 1201 completed, it took 12.053421974182129 seconds
Step 1202 completed, it took 14.025590181350708 seconds
Step 1203 completed, it took 12.449013471603394 seconds
Step 1204 completed, it took 12.442369222640991 seconds
Step 1205 completed, it took 12.789555072784424 seconds
Step 1206 completed, it took 12.8790442943573 seconds
Step 1207 completed, it took 11.5733482837677 seconds
Step 1208 completed, it took 12.100782871246338 seconds
Step 1209 completed, it took 12.098793745040894 seconds
Step 1210 completed, it took 12.375862121582031 seconds
Step 1211 completed, it took 11.747838735580444 seconds
Step 1212 completed, it took 12.061990022659302 seconds
Step 1213 completed, it took 11.899962425231934 seconds
Step 1214 completed, it took 11.9800283908844 seconds
Step 1215 completed, it took 14.042606115341187 seconds
Step 1216 completed, it took 11.563021183013916 seconds
Step 1217 completed, it took 13.926943063735962 seconds
Step 1218 completed, it took 12.35024380683899 seconds
Step 1219 completed, it took 15.460342168807983 seconds
Step 1220 completed, it took 11.610018014907837 seconds
Step 1221 completed, it took 12.275041103363037 seconds
Step 1222 completed, it took 11.801151752471924 seconds
Step 1223 completed, it took 11.80213189125061 seconds
Step 1224 completed, it took 12.137747049331665 seconds
Step 1225 completed, it took 12.29031753540039 seconds
Step 1226 completed, it took 12.18705129623413 seconds
Step 1227 completed, it took 13.010961055755615 seconds
Step 1228 completed, it took 12.69168472290039 seconds
Step 1229 completed, it took 13.301635265350342 seconds
Step 1230 completed, it took 11.849467277526855 seconds
Step 1231 completed, it took 12.695955038070679 seconds
Step 1232 completed, it took 10.646801233291626 seconds
Step 1233 completed, it took 12.748559951782227 seconds
Step 1234 completed, it took 13.023585796356201 seconds
Step 1235 completed, it took 12.449668645858765 seconds
Step 1236 completed, it took 12.513918399810791 seconds
Step 1237 completed, it took 12.722143411636353 seconds
Step 1238 completed, it took 12.03656554222107 seconds
Step 1239 completed, it took 12.420273542404175 seconds
Step 1240 completed, it took 12.463151216506958 seconds
Step 1241 completed, it took 11.705881595611572 seconds
Step 1242 completed, it took 11.414610862731934 seconds
Step 1243 completed, it took 13.422200918197632 seconds
Step 1244 completed, it took 12.95866870880127 seconds
Step 1245 completed, it took 11.443145990371704 seconds
Step 1246 completed, it took 11.967628002166748 seconds
Step 1247 completed, it took 13.694144487380981 seconds
Step 1248 completed, it took 12.187140941619873 seconds
Step 1249 completed, it took 11.902216911315918 seconds
Step 1250 completed, it took 12.387441873550415 seconds
Step 1251 completed, it took 12.201324462890625 seconds
Step 1252 completed, it took 13.335891723632812 seconds
Step 1253 completed, it took 11.860374689102173 seconds
Step 1254 completed, it took 13.144655704498291 seconds
Step 1255 completed, it took 12.821467161178589 seconds
Step 1256 completed, it took 12.229073524475098 seconds
Step 1257 completed, it took 11.760213375091553 seconds
Step 1258 completed, it took 11.694641351699829 seconds
Step 1259 completed, it took 12.98775029182434 seconds
Step 1260 completed, it took 14.114670276641846 seconds
Step 1261 completed, it took 16.298370838165283 seconds
Step 1262 completed, it took 11.143798589706421 seconds
Step 1263 completed, it took 13.193481206893921 seconds
Step 1264 completed, it took 12.538561820983887 seconds
Step 1265 completed, it took 12.006948947906494 seconds
Step 1266 completed, it took 11.821215867996216 seconds
Step 1267 completed, it took 11.642453908920288 seconds
Step 1268 completed, it took 13.290223121643066 seconds
Step 1269 completed, it took 12.110360145568848 seconds
Step 1270 completed, it took 12.033447027206421 seconds
Step 1271 completed, it took 16.227482557296753 seconds
Step 1272 completed, it took 11.858110666275024 seconds
Step 1273 completed, it took 12.458295583724976 seconds
Step 1274 completed, it took 12.965490579605103 seconds
Step 1275 completed, it took 12.22788953781128 seconds
Step 1276 completed, it took 15.444093227386475 seconds
Step 1277 completed, it took 12.4081130027771 seconds
Step 1278 completed, it took 12.337360620498657 seconds
Step 1279 completed, it took 11.846348524093628 seconds
Step 1280 completed, it took 13.020829916000366 seconds
Step 1281 completed, it took 14.23287296295166 seconds
Step 1282 completed, it took 12.144191980361938 seconds
Step 1283 completed, it took 11.847652196884155 seconds
Step 1284 completed, it took 11.910277843475342 seconds
Step 1285 completed, it took 12.619298934936523 seconds
Step 1286 completed, it took 16.167197465896606 seconds
Step 1287 completed, it took 12.944673776626587 seconds
Step 1288 completed, it took 12.033790111541748 seconds
Step 1289 completed, it took 11.63880968093872 seconds
Step 1290 completed, it took 12.373833656311035 seconds
Step 1291 completed, it took 12.569765329360962 seconds
Step 1292 completed, it took 12.534325122833252 seconds
Step 1293 completed, it took 12.922345876693726 seconds
Step 1294 completed, it took 11.67737865447998 seconds
Step 1295 completed, it took 11.80542540550232 seconds
Step 1296 completed, it took 12.875333547592163 seconds
Step 1297 completed, it took 11.889355421066284 seconds
Step 1298 completed, it took 12.711560487747192 seconds
Step 1299 completed, it took 12.678448915481567 seconds
Step 1300 completed, it took 11.682862520217896 seconds
Step 1301 completed, it took 12.816599369049072 seconds
Step 1302 completed, it took 11.05989408493042 seconds
Step 1303 completed, it took 11.662769556045532 seconds
Step 1304 completed, it took 13.387713193893433 seconds
Step 1305 completed, it took 12.271029710769653 seconds
Step 1306 completed, it took 12.40544080734253 seconds
Step 1307 completed, it took 12.01427435874939 seconds
Step 1308 completed, it took 11.96227741241455 seconds
Step 1309 completed, it took 11.711190462112427 seconds
Step 1310 completed, it took 12.36601972579956 seconds
Step 1311 completed, it took 12.158117294311523 seconds
Step 1312 completed, it took 12.104295015335083 seconds
Step 1313 completed, it took 15.63289475440979 seconds
Step 1314 completed, it took 12.83653974533081 seconds
Step 1315 completed, it took 11.83932900428772 seconds
Step 1316 completed, it took 12.150719404220581 seconds
Step 1317 completed, it took 12.075026512145996 seconds
Step 1318 completed, it took 12.565214157104492 seconds
Step 1319 completed, it took 12.211251735687256 seconds
Step 1320 completed, it took 14.56466007232666 seconds
Step 1321 completed, it took 13.826558113098145 seconds
Step 1322 completed, it took 12.735920906066895 seconds
Step 1323 completed, it took 12.169912576675415 seconds
Step 1324 completed, it took 14.662139415740967 seconds
Step 1325 completed, it took 12.22805404663086 seconds
Step 1326 completed, it took 13.143964290618896 seconds
Step 1327 completed, it took 12.092954158782959 seconds
Step 1328 completed, it took 11.538500785827637 seconds
Step 1329 completed, it took 12.427728176116943 seconds
Step 1330 completed, it took 12.881611347198486 seconds
Step 1331 completed, it took 12.387231826782227 seconds
Step 1332 completed, it took 11.802363872528076 seconds
Step 1333 completed, it took 11.849911451339722 seconds
Step 1334 completed, it took 13.541976928710938 seconds
Step 1335 completed, it took 12.983839511871338 seconds
Step 1336 completed, it took 11.548474311828613 seconds
Step 1337 completed, it took 11.36919093132019 seconds
Step 1338 completed, it took 12.32246208190918 seconds
Step 1339 completed, it took 12.34057092666626 seconds
Step 1340 completed, it took 11.875884771347046 seconds
Step 1341 completed, it took 18.367603302001953 seconds
Step 1342 completed, it took 13.357956171035767 seconds
Step 1343 completed, it took 15.467379331588745 seconds
Step 1344 completed, it took 15.703760623931885 seconds
Step 1345 completed, it took 14.645496845245361 seconds
Step 1346 completed, it took 13.795230388641357 seconds
Step 1347 completed, it took 15.662169456481934 seconds
Step 1348 completed, it took 12.495638132095337 seconds
Step 1349 completed, it took 12.951926469802856 seconds
Step 1350 completed, it took 13.231736898422241 seconds
Step 1351 completed, it took 13.43117070198059 seconds
Step 1352 completed, it took 14.939423322677612 seconds
Step 1353 completed, it took 13.043642520904541 seconds
Step 1354 completed, it took 12.477434396743774 seconds
Step 1355 completed, it took 13.432502508163452 seconds
Step 1356 completed, it took 12.44223165512085 seconds
Step 1357 completed, it took 11.211164236068726 seconds
Step 1358 completed, it took 12.33095645904541 seconds
Step 1359 completed, it took 16.566380977630615 seconds
Step 1360 completed, it took 12.031026601791382 seconds
Step 1361 completed, it took 11.823899745941162 seconds
Step 1362 completed, it took 11.740509271621704 seconds
Step 1363 completed, it took 12.431884527206421 seconds
Step 1364 completed, it took 15.230425596237183 seconds
Step 1365 completed, it took 12.235679388046265 seconds
Step 1366 completed, it took 13.254142999649048 seconds
Step 1367 completed, it took 11.787541151046753 seconds
Step 1368 completed, it took 11.691367864608765 seconds
Step 1369 completed, it took 11.825874328613281 seconds
Step 1370 completed, it took 12.947662591934204 seconds
Step 1371 completed, it took 12.170714139938354 seconds
Step 1372 completed, it took 12.715589761734009 seconds
Step 1373 completed, it took 11.830520629882812 seconds
Step 1374 completed, it took 11.76572847366333 seconds
Step 1375 completed, it took 12.608164310455322 seconds
Step 1376 completed, it took 12.541532516479492 seconds
Step 1377 completed, it took 11.413288116455078 seconds
Step 1378 completed, it took 12.167750835418701 seconds
Step 1379 completed, it took 12.079494953155518 seconds
Step 1380 completed, it took 11.877187252044678 seconds
Step 1381 completed, it took 11.496678590774536 seconds
Step 1382 completed, it took 11.726106882095337 seconds
Step 1383 completed, it took 13.02575397491455 seconds
Step 1384 completed, it took 12.560818910598755 seconds
Step 1385 completed, it took 13.075561761856079 seconds
Step 1386 completed, it took 11.850704908370972 seconds
Step 1387 completed, it took 12.334808349609375 seconds
Step 1388 completed, it took 11.739477157592773 seconds
Step 1389 completed, it took 12.471692562103271 seconds
Step 1390 completed, it took 12.208173513412476 seconds
Step 1391 completed, it took 11.554365634918213 seconds
Step 1392 completed, it took 14.037153005599976 seconds
Step 1393 completed, it took 12.495625257492065 seconds
Step 1394 completed, it took 12.331277847290039 seconds
Step 1395 completed, it took 12.640188694000244 seconds
Step 1396 completed, it took 11.990540742874146 seconds
Step 1397 completed, it took 11.241105794906616 seconds
Step 1398 completed, it took 12.594822883605957 seconds
Step 1399 completed, it took 11.931039571762085 seconds
Step 1400 completed, it took 12.85149884223938 seconds
Step 1401 completed, it took 11.9734468460083 seconds
Step 1402 completed, it took 12.041603326797485 seconds
Step 1403 completed, it took 12.251308679580688 seconds
Step 1404 completed, it took 12.029869318008423 seconds
Step 1405 completed, it took 12.143788814544678 seconds
Step 1406 completed, it took 12.519416809082031 seconds
Step 1407 completed, it took 11.986081600189209 seconds
Step 1408 completed, it took 11.980668067932129 seconds
Step 1409 completed, it took 11.94607424736023 seconds
Step 1410 completed, it took 12.642162322998047 seconds
Step 1411 completed, it took 11.857073307037354 seconds
Step 1412 completed, it took 11.76670217514038 seconds
Step 1413 completed, it took 12.697605848312378 seconds
Step 1414 completed, it took 12.611356735229492 seconds
Step 1415 completed, it took 11.754369258880615 seconds
Step 1416 completed, it took 12.226362466812134 seconds
Step 1417 completed, it took 12.317635536193848 seconds
Step 1418 completed, it took 16.28536605834961 seconds
Step 1419 completed, it took 11.658051013946533 seconds
Step 1420 completed, it took 12.532665729522705 seconds
Step 1421 completed, it took 12.299320936203003 seconds
Step 1422 completed, it took 12.930120468139648 seconds
Step 1423 completed, it took 12.373234033584595 seconds
Step 1424 completed, it took 12.506792068481445 seconds
Step 1425 completed, it took 11.97731351852417 seconds
Step 1426 completed, it took 12.301363468170166 seconds
Step 1427 completed, it took 12.919305324554443 seconds
Step 1428 completed, it took 10.506173610687256 seconds
Step 1429 completed, it took 12.555383920669556 seconds
Step 1430 completed, it took 12.255476474761963 seconds
Step 1431 completed, it took 11.743656396865845 seconds
Step 1432 completed, it took 12.025244235992432 seconds
Step 1433 completed, it took 16.358595609664917 seconds
Step 1434 completed, it took 12.388737201690674 seconds
Step 1435 completed, it took 12.218823909759521 seconds
Step 1436 completed, it took 12.404637336730957 seconds
Step 1437 completed, it took 12.224902391433716 seconds
Step 1438 completed, it took 11.882566928863525 seconds
Step 1439 completed, it took 13.11539077758789 seconds
Step 1440 completed, it took 12.323574542999268 seconds
Step 1441 completed, it took 12.27683401107788 seconds
Step 1442 completed, it took 12.044102430343628 seconds
Step 1443 completed, it took 12.794584512710571 seconds
Step 1444 completed, it took 12.540333986282349 seconds
Step 1445 completed, it took 12.23887586593628 seconds
Step 1446 completed, it took 11.893938779830933 seconds
Step 1447 completed, it took 11.87117886543274 seconds
Step 1448 completed, it took 12.855256080627441 seconds
Step 1449 completed, it took 12.40348744392395 seconds
Step 1450 completed, it took 11.535582542419434 seconds
Step 1451 completed, it took 16.747042179107666 seconds
Step 1452 completed, it took 12.670855283737183 seconds
Step 1453 completed, it took 13.319626569747925 seconds
Step 1454 completed, it took 12.946356534957886 seconds
Step 1455 completed, it took 12.185617446899414 seconds
Step 1456 completed, it took 12.87278938293457 seconds
Step 1457 completed, it took 11.669694662094116 seconds
Step 1458 completed, it took 12.778159856796265 seconds
Step 1459 completed, it took 11.86176061630249 seconds
Step 1460 completed, it took 12.547047853469849 seconds
Step 1461 completed, it took 11.839491844177246 seconds
Step 1462 completed, it took 12.803694486618042 seconds
Step 1463 completed, it took 12.523636817932129 seconds
Step 1464 completed, it took 12.480610132217407 seconds
Step 1465 completed, it took 12.128533363342285 seconds
Step 1466 completed, it took 12.439469575881958 seconds
Step 1467 completed, it took 11.748419046401978 seconds
Step 1468 completed, it took 12.48994255065918 seconds
Step 1469 completed, it took 12.159511089324951 seconds
Step 1470 completed, it took 12.363775253295898 seconds
Step 1471 completed, it took 12.275908470153809 seconds
Step 1472 completed, it took 12.06356930732727 seconds
Step 1473 completed, it took 12.827594757080078 seconds
Step 1474 completed, it took 12.560904026031494 seconds
Step 1475 completed, it took 11.910117387771606 seconds
Step 1476 completed, it took 12.091963529586792 seconds
Step 1477 completed, it took 12.20582890510559 seconds
Step 1478 completed, it took 12.98525619506836 seconds
Step 1479 completed, it took 12.512531518936157 seconds
Step 1480 completed, it took 11.721817255020142 seconds
Step 1481 completed, it took 12.095235347747803 seconds
Step 1482 completed, it took 11.940166711807251 seconds
Step 1483 completed, it took 12.698750019073486 seconds
Step 1484 completed, it took 12.106940984725952 seconds
Step 1485 completed, it took 11.360690355300903 seconds
Step 1486 completed, it took 12.575855493545532 seconds
Step 1487 completed, it took 12.008890390396118 seconds
Step 1488 completed, it took 12.368926048278809 seconds
Step 1489 completed, it took 12.168570041656494 seconds
Step 1490 completed, it took 12.554286479949951 seconds
Step 1491 completed, it took 11.86933159828186 seconds
Step 1492 completed, it took 11.595446109771729 seconds
Step 1493 completed, it took 12.366466283798218 seconds
Step 1494 completed, it took 12.754349708557129 seconds
Step 1495 completed, it took 11.903406381607056 seconds
Step 1496 completed, it took 12.18601942062378 seconds
Step 1497 completed, it took 11.894141912460327 seconds
Step 1498 completed, it took 12.29540467262268 seconds
Step 1499 completed, it took 12.350459575653076 seconds
Step 1500 completed, it took 12.60291075706482 seconds
100%|████████████████████████████████████████████████████████| 1/1 [00:00<00:00,  1.31it/s]
100%|████████████████████████████████████████████████████████| 1/1 [00:00<00:00,  1.14it/s]
Validation at step 1500 took 69.95019721984863 seconds
Step 1501 completed, it took 14.504350423812866 seconds
Step 1502 completed, it took 11.822813034057617 seconds
Step 1503 completed, it took 12.743702411651611 seconds
Step 1504 completed, it took 12.987520694732666 seconds
Step 1505 completed, it took 12.394707441329956 seconds
Step 1506 completed, it took 12.143734216690063 seconds
Step 1507 completed, it took 14.448704719543457 seconds
Step 1508 completed, it took 12.320949792861938 seconds
Step 1509 completed, it took 11.632843494415283 seconds
Step 1510 completed, it took 12.745582103729248 seconds
Step 1511 completed, it took 12.629420042037964 seconds
Step 1512 completed, it took 11.897544145584106 seconds
Step 1513 completed, it took 12.935996055603027 seconds
Step 1514 completed, it took 12.335640668869019 seconds
Step 1515 completed, it took 11.881237030029297 seconds
Step 1516 completed, it took 12.161559343338013 seconds
Step 1517 completed, it took 12.023401737213135 seconds
Step 1518 completed, it took 12.087248802185059 seconds
Step 1519 completed, it took 13.571750402450562 seconds
Step 1520 completed, it took 12.775593519210815 seconds
Step 1521 completed, it took 11.566368818283081 seconds
Step 1522 completed, it took 12.597733497619629 seconds
Step 1523 completed, it took 15.011588096618652 seconds
Step 1524 completed, it took 12.06002163887024 seconds
Step 1525 completed, it took 11.987390279769897 seconds
